AppID,Name,Release date,Estimated owners,Required age,Price,Supported languages,Positive,Negative,Achievements,Recommendations,Average playtime forever,Publishers,Categories,Genres
1345820,Ragnarock,15-Jul-21,50000 - 100000,0,16.24,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",2108,111,11,1996,171,WanadevStudio,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements","Casual,Indie,Racing,Sports"
420270,Into the Void,4-Dec-15,0 - 20000,0,1.99,"['English', 'Russian']",80,50,19,0,269,Mozg Labs,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie,RPG,Strategy"
435790,10 Second Ninja X,19-Jul-16,200000 - 500000,0,0.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']",2083,481,12,171,142,Curve Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Remote Play on TV","Action,Indie"
926310,咕啾！文鸟恋爱物语 Love Story of Sparrow,1-Feb-19,0 - 20000,0,0.99,['Simplified Chinese'],242,27,40,259,0,豆干叠叠木,"Single-player,Steam Achievements,Captions available","Adventure,Casual,Indie"
788020,Critical Gravity,16-Dec-19,0 - 20000,0,9.99,['English'],6,2,61,0,0,MOGA Creative,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Stats,Steam Leaderboards","Action,Casual,Indie,Racing,Simulation,Sports,Strategy"
467400,Go For Launch: Mercury,4-Jul-21,0 - 20000,0,9.99,['English'],53,11,0,0,0,Joe Chisholm,Single-player,"Action,Indie,Simulation"
856730,ARENA 8,16-May-18,20000 - 50000,0,0.49,['English'],1,3,0,0,0,PROATIV GAMES,Single-player,"Action,Casual,Indie"
1106950,Furries & Scalies: Friendswood,31-Jan-20,0 - 20000,0,9.99,['English'],1,0,27,0,0,Stegalosaurus Game Development,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG"
1274570,DEVOUR,28-Jan-21,1000000 - 2000000,0,3.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Turkish', 'Thai', 'Portuguese', 'Czech', 'Dutch', 'Finnish', 'Norwegian', 'Portuguese - Brazil', 'Romanian', 'Hungarian']",41425,3672,74,34613,303,Straight Back Games,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",Indie
1470790,Doug Flutie's Maximum Football 2020,29-Dec-20,0 - 20000,0,29.99,['English'],26,24,21,0,0,Canuck Play Inc,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Indie,Sports"
1087620,Life In Yima / 依玛村生活,5-Apr-21,0 - 20000,0,5.99,"['Simplified Chinese', 'English', 'Traditional Chinese']",14,2,22,0,0,Yima VLG.,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie,RPG,Early Access"
1348430,Chicken Bomb,29-Jul-20,0 - 20000,0,0.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Portuguese - Brazil', 'Russian']",68,3,17,0,0,GoesSoft,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie,RPG"
1547580,Welcome To... Chichester 2 - Part II : No Extra Regrets For The Future,30-Sep-21,0 - 20000,0,9.99,['English'],6,0,35,0,0,Triority Interactive Novels,"Single-player,Steam Achievements,Captions available,Steam Cloud","Action,Adventure,Casual,Indie"
1253680,Super Soccer Blast,19-Jun-20,0 - 20000,0,7.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",79,29,16,0,0,Unfinished Pixel,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Casual,Indie,Sports"
1881210,The Masters: Survival,29-Mar-22,0 - 20000,0,9.99,['English'],0,0,7,0,0,Royal Flush Studioz,"Single-player,Steam Achievements,Full controller support","Action,Indie"
497670,Line/Dash,11-Jul-16,0 - 20000,0,1.99,['English'],25,7,0,0,119,Gamera Interactive,"Single-player,Steam Trading Cards,Partial Controller Support","Action,Indie"
850040,PuzzGun,9-May-18,0 - 20000,0,2.99,['English'],15,1,0,0,0,Codera,"Single-player,Full controller support,Steam Cloud",Indie
7940,Call of Duty® 4: Modern Warfare®,12-Nov-07,1000000 - 2000000,17,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",16788,1211,0,13997,1034,Activision,"Single-player,Multi-player",Action
741770,Santa's vacation,22-Nov-17,0 - 20000,0,1.99,['English'],9,4,0,0,0,ElZzap Software,"Single-player,Steam Leaderboards","Action,Adventure,Indie,RPG"
110630,Mutant Storm: Reloaded,21-Mar-12,20000 - 50000,0,4.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",33,15,12,0,39,PomPom Games,"Single-player,Multi-player,Co-op,Shared/Split Screen,Full controller support,Remote Play on TV,Remote Play Together","Action,Indie"
572330,The Fan,10-May-17,0 - 20000,0,5.99,"['English', 'French']",72,43,0,0,11,Plug In Digital,"Single-player,Steam Trading Cards",Adventure
1683240,Misha Adventures,25-Jul-21,0 - 20000,0,10.99,['English'],10,10,6,0,0,kazakovstudios,"Single-player,Steam Achievements","Adventure,Indie"
567150,Mosaics Galore,27-Jul-18,20000 - 50000,0,0.49,"['English', 'Russian']",68,20,0,0,335,8Floor,"Single-player,Steam Trading Cards",Casual
700880,Kingdom: The Far Reaches,8-Sep-17,100000 - 200000,0,9.99,['English'],2,0,0,0,0,Interplay,Single-player,Adventure
1413090,Yoli TD,28-Sep-21,0 - 20000,0,4.99,['English'],26,0,28,0,0,My Oldschool Console,"Single-player,Steam Achievements","Action,Indie"
1610860,Merek's Market,15-Sep-21,0 - 20000,0,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",16,0,38,0,0,Big Village Games Ltd,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Action,Casual,Indie,Simulation"
1302840,Kooring VR Coding Adventure,20-Aug,0 - 20000,0,8.49,"['English', 'Simplified Chinese', 'Korean', 'Traditional Chinese']",8,0,0,0,0,VRANI inc.,,"Adventure,Casual,Indie,Strategy,Education"
1305570,BRAVE PINBALL,26-Nov-20,0 - 20000,0,9.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",11,9,0,0,0,APOLLOSOFT,"Single-player,Partial Controller Support","Casual,Indie"
1609730,Aliens vs. Ghosts,6-Jul-22,0 - 20000,0,4.99,['English'],69,2,0,0,0,Sayan,Single-player,"Action,Early Access"
717980,伏雨录：少年篇,11-May-18,0 - 20000,0,6.99,['Simplified Chinese'],72,8,56,0,3,祥,"Single-player,Steam Achievements","Adventure,Indie,RPG"
1417450,Grilled,12-Nov-20,0 - 20000,0,2.99,['English'],1,0,0,0,0,Andorf Games,Single-player,"Action,Casual,Indie,Early Access"
778900,Magical Star Pillars,27-Apr-18,0 - 20000,0,0,['English'],1,0,0,0,0,Toolkitz Games,"Single-player,Partial Controller Support","Action,Adventure,Casual,Indie"
1004200,Biathlon Battle VR,13-Feb-20,0 - 20000,0,9.99,"['English', 'Russian', 'Simplified Chinese', 'French', 'German']",15,11,6,0,0,Animar Games,"Single-player,Steam Achievements","Indie,Racing,Simulation,Sports"
1506230,Bigfoot Forest,8-Jan-21,0 - 20000,0,0.99,['English'],73,15,0,0,0,Bisquit Play,Single-player,"Action,Adventure,Indie"
638230,Journey,11-Jun-20,500000 - 1000000,0,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish']",20432,1120,14,19825,216,Annapurna Interactive,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Adventure,Indie"
1839080,The Pointless Car Chase: Refueled,22-Feb-22,0 - 20000,0,0.74,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese', 'Ukrainian', 'Italian', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Korean', 'Norwegian', 'Portuguese - Brazil', 'Romanian', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Vietnamese']",26,3,44,0,0,R.E.M. Studios,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards","Action,Adventure,Casual,Indie,Racing"
907460,Girlfriend Cards,20-Sep-18,0 - 20000,0,0.99,['English'],11,18,0,0,0,meokigame,Single-player,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy"
1307070,Vetrix,20-May-20,0 - 20000,0,2.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']",41,0,0,0,0,Pixel Racers,"Single-player,Steam Leaderboards",Casual
1221640,Ultra Foodmess,20-Feb-20,0 - 20000,0,3.99,"['English', 'Portuguese - Brazil']",65,3,14,0,0,Painful Smile,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together","Casual,Indie"
703120,Keeplanet,6-Apr-18,0 - 20000,0,0.99,"['English', 'Russian']",14,8,21,0,0,BigGame Publishing,"Single-player,Steam Achievements","Action,Casual,Indie,Simulation"
328710,One Last Day,28-Apr-15,0 - 20000,0,12.99,"['English', 'Spanish - Spain', 'French']",65,38,12,0,16,Bloodwolf Studio,"Single-player,Steam Achievements","Action,Adventure,Indie,Early Access"
926140,CHANGE: A Homeless Survival Experience,1-May-20,100000 - 200000,0,14.99,"['English', 'German', 'Russian', 'Simplified Chinese', 'Turkish', 'Spanish - Spain']",1640,145,30,1656,827,Delve Interactive,"Single-player,Steam Achievements","Adventure,Casual,Indie,RPG,Simulation,Strategy"
1700630,天下镖局,24-May-22,0 - 20000,0,17.99,"['Simplified Chinese', 'Traditional Chinese']",79,43,45,117,0,有杕之杜,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Simulation,Strategy,Early Access"
845290,Destructions,3-Jul-18,0 - 20000,0,1.99,"['English', 'Polish', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Russian']",24,6,7,0,0,LUK KUS SOFT,"Single-player,Steam Achievements,Steam Cloud,Stats","Action,Adventure,Casual,Indie"
739720,Penkura,19-Dec-18,0 - 20000,0,9.99,['English'],37,3,0,0,0,Lionsart,Single-player,"Action,Adventure,Indie,RPG,Strategy,Early Access"
1776800,KarmaCrown,2-Nov-21,0 - 20000,0,2.99,['English'],2,0,0,0,0,Furyface,"Single-player,Steam Cloud","Action,Casual,Indie"
873970,Virtual Families 2: Our Dream House,25-Jun-18,0 - 20000,0,7.99,['English'],14,11,0,0,232,Last Day Of Work,Single-player,Simulation
1238130,禁忌,16-Feb-20,0 - 20000,0,0.99,['Simplified Chinese'],0,0,0,0,0,0,Single-player,"Adventure,Casual,Indie,RPG"
1593100,Earth Marines,13-Jul-21,0 - 20000,0,10.99,"['English', 'Russian']",13,5,10,0,0,HugePixel,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Indie"
1365900,Mystika 4 : Dark Omens,8-Aug-20,20000 - 50000,0,9.99,"['English', 'French', 'German']",10,1,20,0,0,Unikware,Single-player,"Casual,Indie"
962950,执行人 Executor,6-Nov-18,0 - 20000,0,1.99,['Simplified Chinese'],14,2,0,0,0,GuGong,Single-player,Indie
778120,Hyperbolic Ignition,12-Feb-18,0 - 20000,0,0.99,['English'],3,3,7,0,0,Kevin Nguyen,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie,Simulation"
1187910,Third Rule of Universe.,15-Nov-19,0 - 20000,0,3.99,['English'],2,1,0,0,0,Mifos Games,Single-player,"Action,Indie,RPG"
763350,Slime Sports,21-Feb-18,0 - 20000,0,2.99,['English'],8,1,111,0,0,Dribble Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Casual,Indie,Sports"
1537410,Twilight Drive,16-Jun-21,0 - 20000,0,7.99,['English'],5,0,16,0,0,Eponymouse,"Single-player,Steam Achievements,Full controller support",Racing
761910,Worbital,31-Jan-19,0 - 20000,0,12.99,"['English', 'French', 'Spanish - Spain', 'Finnish', 'German']",332,33,43,317,205,"Team Jolly Roger,Advanced Interactive Gaming","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together","Action,Indie,Strategy"
975470,Silver Chains,6-Aug-19,20000 - 50000,0,24.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Polish', 'Turkish']",420,147,16,377,54,Headup,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,Indie"
990900,Neon Noodles - Cyberpunk Kitchen Automation,29-Nov-19,0 - 20000,0,14.99,['English'],33,1,0,0,0,Vivid Helix,"Single-player,Full controller support,Steam Cloud","Indie,Simulation,Early Access"
372770,Floors of Discomfort,26-May-15,0 - 20000,0,1.99,['English'],5,2,0,0,0,Three Prong Productions,Single-player,"Action,Indie,RPG"
462580,New Yankee in Santa's Service,12-May-16,0 - 20000,0,0.74,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese']",12,5,0,0,0,Buka Entertainment,"Single-player,Steam Trading Cards","Casual,Simulation,Strategy"
926870,Twin Synth,15-Oct-18,0 - 20000,0,9.99,['English'],1,0,0,0,0,Joe Chatfield,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Partial Controller Support,Remote Play Together","Action,Indie,Early Access"
1966960,Burial Stone Playtest,13-Apr-22,0 - 0,0,0,[],0,0,0,0,0,,,
848720,Z.W!,15-May-18,0 - 20000,0,0.99,['English'],3,1,7,0,0,S. Khasanov,Single-player,"Action,Indie"
1343040,Blocky Ball,26-Mar-21,20000 - 50000,0,0,['English'],58,13,0,0,0,Lange Studios LLC,"Single-player,Multi-player,PvP,Online PvP,In-App Purchases,Partial Controller Support","Casual,Free to Play,Sports,Strategy"
519140,Minds Eyes,31-Aug-16,200000 - 500000,0,0,['English'],1078,440,0,0,30,TurnVex,Single-player,"Action,Adventure,Free to Play,Indie"
1987030,Heroes of Time,19-May-22,0 - 20000,0,3.99,"['English', 'Portuguese - Brazil', 'Spanish - Latin America', 'Portuguese', 'Simplified Chinese', 'German', 'Russian', 'Japanese']",0,0,8,0,0,"Metthink,Metthink Productions","Single-player,Steam Achievements,Steam Workshop","Adventure,Indie,RPG"
821260,LIGHT,5-Apr-18,0 - 20000,0,0.99,['English'],5,4,0,0,0,Indie Light,Single-player,"Action,Indie"
1565720,To Save Humanity From Virus,9-Apr-21,0 - 20000,0,3.99,['English'],5,0,13,0,0,Tomas Daugela,"Single-player,Steam Achievements,Steam Leaderboards","Adventure,Indie,Simulation,Strategy"
748490,The Legend of Heroes: Trails of Cold Steel II,14-Feb-18,50000 - 100000,13,39.99,"['English', 'Japanese']",2113,125,51,1992,4495,"XSEED Games,Marvelous USA, Inc.","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",RPG
545000,Aoki Ookami to Shiroki Mejika,13-Dec-16,20000 - 50000,0,12.99,['Japanese'],2,1,0,0,0,"KOEI TECMO GAMES CO., LTD.","Single-player,Steam Cloud",Strategy
1623720,BrainTeaser,16-May-21,0 - 20000,0,0.99,['English'],1,2,0,0,0,INFINITE BRIDGE,Single-player,"Casual,Indie"
544220,Damage: Sadistic Butchering of Humanity,11-Dec-16,0 - 20000,0,4.2,['English'],5,13,0,0,0,Suomi-Peli,Single-player,"Sexual Content,Nudity,Violent,Gore,Action,Adventure,Indie,Early Access"
338190,Just Get Through,30-Jan-15,20000 - 50000,0,4.99,['English'],185,28,38,156,359,Retrific,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","Action,Adventure,Casual,Indie,Racing"
1375270,Shape,18-Sep-20,0 - 20000,0,3.99,['English'],8,0,9,0,0,Igor Neiman,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Indie"
551680,Bad birthday,11-Nov-16,0 - 20000,0,0,"['English', 'Simplified Chinese', 'Russian']",14,17,0,0,242,Strong Cube,"Single-player,Steam Trading Cards","Adventure,Indie"
1874510,Knightlife,14-Jul-22,0 - 20000,0,11.99,['English'],0,0,0,0,0,Leturs Labs,Single-player,"Action,Adventure,Casual,Indie,RPG,Early Access"
1693780,Orbital Combat,14-May-22,0 - 20000,0,4.99,['English'],7,9,0,0,0,Dodo Digital,Single-player,"Action,Casual,Indie,Strategy"
1466930,Survival Quiz CITY,4-Mar-22,0 - 20000,0,19.99,"['Japanese', 'English']",115,73,6,122,0,Phoenixx Inc.,"Multi-player,PvP,Online PvP","Action,Casual,Massively Multiplayer"
1748070,Storage Chase,28-Sep-21,0 - 20000,0,0.99,"['English', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese']",0,0,24,0,0,NikiGames,"Single-player,Steam Achievements","Casual,Indie"
1755120,Ghosts of War: Battle Royale WW2 Shooting games,26-Oct-21,0 - 0,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Brazil', 'Vietnamese', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'Thai', 'Turkish', 'Japanese']",0,0,0,0,0,XDEVS LTD,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases","Action,Adventure,Free to Play,Massively Multiplayer,RPG"
964920,Space Tycoon | 星际大亨,4-Jan-19,0 - 20000,0,16.99,"['English', 'Simplified Chinese']",7,8,0,0,0,Space Driver,Single-player,"Adventure,Casual,Indie,Simulation,Strategy"
1085570,Fables of Talumos,1-Sep-19,0 - 20000,0,6.99,['English'],8,0,16,0,0,Cheesemaster Games,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie,RPG"
1528020,Afterlife VR,13-May-22,0 - 20000,0,12.59,"['English', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'French', 'Italian', 'Traditional Chinese', 'Simplified Chinese']",71,9,21,0,0,Split Light Studio,Single-player,"Action,Adventure,Early Access"
1796350,R.E.A.C.T,21-Mar-22,0 - 20000,0,5.99,['English'],0,1,0,0,0,Adaptive Game,"Multi-player,PvP,Online PvP","Action,Massively Multiplayer,Sports,Early Access"
1444320,Cat Saves Halloween,26-Oct-20,0 - 20000,0,7.99,['English'],20,1,0,0,0,LetMeowt Games LLC,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support","Action,Adventure,Simulation,Early Access"
906050,Hentai Case Opening,27-Sep-18,0 - 20000,0,0.99,['English'],54,29,0,205,0,RewindApp,Single-player,"Casual,Indie"
351910,Valhalla Hills,2-Dec-15,200000 - 500000,0,0.69,"['English', 'German', 'Russian', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']",646,544,26,604,283,Daedalic Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Indie,Simulation,Strategy"
513480,Geo,31-Jan-17,20000 - 50000,0,8.99,['English'],138,22,64,0,341,Windybeard,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Simulation"
2010700,Hunter Survivors,21-Jul-22,0 - 0,0,2.39,"['English', 'Portuguese - Brazil']",0,0,27,0,0,LuCapy Studio,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie,RPG"
1089830,Monster Energy Supercross - The Official Videogame 3,4-Feb-20,20000 - 50000,0,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America']",900,126,50,735,411,Milestone S.r.l.,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Cloud,Includes level editor","Racing,Simulation,Sports"
